SiO2,Al2O3,Fe2O3,MgO,CaO,Na2O,P2O5,K2O,TiO2,SO3,Type,group,Research paper,FT
53.99258591323515,32.98266706742811,3.757138563270213,0.9417893998597332,2.81534916341048,1.272417593427512,0.3206091573990582,1.512874461476806,1.2824366295962333,1.122132050896704,coal ash,Jincheng coal,Influence of biomass addition on Jincheng coal ash fusion temperatures   http://dx.doi.org/10.1016/j.fuel.2015.08.024,1531.0
1.660046847947856,0.2851614217333741,1.171198696404929,13.34148080252572,22.924941440065176,8.5650269884917,7.393828292086771,32.2537936653427,0.0509216824523882,12.353600162949387,coal ash,Jincheng coal,Influence of biomass addition on Jincheng coal ash fusion temperatures   http://dx.doi.org/10.1016/j.fuel.2015.08.024,1534.0
33.93106196453478,14.88344291691572,16.88583383144053,1.872883044431161,27.5154413229727,0.2191671647738593,0.2789400278940028,3.068340306834032,0.3785614664275753,0.9663279537756528,coal ash, Shenmu coal,Investigation on improve ash fusion temperature (AFT) of low-AFT coal by biomass addition  https://doi.org/10.1016/j.fuproc.2019.03.005,1237.0
12.40422447711742,5.901843031683578,2.029405674052599,17.3949057775937,44.57444605508386,1.066473389935804,2.319320770345827,13.76061296334645,0.1138952164009111,0.4348726444398425,coal ash, chestnut shell ,Investigation on improve ash fusion temperature (AFT) of low-AFT coal by biomass addition  https://doi.org/10.1016/j.fuproc.2019.03.005,1500.0
55.08091265453815,24.625590511609207,3.729017991757967,2.834455724193385,7.54849733641572,0.2713840586993668,0.251281535832747,0.3618454115991557,1.507689214996482,3.7893255603578258,coal ash,South African Coals,"Lawal, A.I., Onifade, M., Bada, S.O. et al. Prediction of Thermal Coal Ash Behavior of South African Coals: Comparative Applications of ANN, GPR, and SVR. Nat Resour Res 32, 1399–1413 (2023). https://doi.org/10.1007/s11053-023-10192-6",1310.0
55.10551055105511,24.60246024602461,3.58035803580358,1.560156015601561,9.01090109010901,0.2000200020002,0.9600960096009602,0.6900690069006902,1.820182018201821,2.470247024702471,coal ash,South African Coals,"Lawal, A.I., Onifade, M., Bada, S.O. et al. Prediction of Thermal Coal Ash Behavior of South African Coals: Comparative Applications of ANN, GPR, and SVR. Nat Resour Res 32, 1399–1413 (2023). https://doi.org/10.1007/s11053-023-10192-6",1340.0
46.2036194520271,25.37660499443939,4.691133353553736,2.739864523304014,11.82893539581438,0.5661712668082096,1.041350722879386,0.6672732787382469,1.900717824284704,4.984329188150844,coal ash,South African Coals,"Lawal, A.I., Onifade, M., Bada, S.O. et al. Prediction of Thermal Coal Ash Behavior of South African Coals: Comparative Applications of ANN, GPR, and SVR. Nat Resour Res 32, 1399–1413 (2023). https://doi.org/10.1007/s11053-023-10192-6",1310.0
44.91320145337101,32.19620508679854,5.63181267662495,1.7965280581348413,7.468712151796525,0.2825999192571658,1.554299555914412,0.5147355672184093,1.8974566007266849,3.744448930157448,coal ash,South African Coals,"Lawal, A.I., Onifade, M., Bada, S.O. et al. Prediction of Thermal Coal Ash Behavior of South African Coals: Comparative Applications of ANN, GPR, and SVR. Nat Resour Res 32, 1399–1413 (2023). https://doi.org/10.1007/s11053-023-10192-6",1360.0
46.81064791562029,28.93018583626318,5.133098945253642,2.03917629331994,8.879959819186336,0.1305876443997991,1.567051732797589,0.4620793571069813,1.536916122551482,4.5102963335007535,coal ash,South African Coals,"Lawal, A.I., Onifade, M., Bada, S.O. et al. Prediction of Thermal Coal Ash Behavior of South African Coals: Comparative Applications of ANN, GPR, and SVR. Nat Resour Res 32, 1399–1413 (2023). https://doi.org/10.1007/s11053-023-10192-6",1390.0
42.738505165080014,34.33259064209035,4.92201741948552,2.035649179663764,8.23374518938627,0.2531901964755924,2.096414826817905,0.4253595300789953,2.187563297549119,2.774964553372494,coal ash,South African Coals,"Lawal, A.I., Onifade, M., Bada, S.O. et al. Prediction of Thermal Coal Ash Behavior of South African Coals: Comparative Applications of ANN, GPR, and SVR. Nat Resour Res 32, 1399–1413 (2023). https://doi.org/10.1007/s11053-023-10192-6",1360.0
